Seq_id	Size	Description
1	4553770	gi|384137007|ref|NC_017168.1|
2	4504254	gi|162418099|ref|NC_010159.1|
3	4702289	gi|108777911|gb|CP000308.1|
4	4532063	gi|384412706|ref|NC_017265.1|
5	4595065	gi|45439865|ref|NC_005810.1|
6	4653728	gi|30407161|emb|AL590842.1|
7	4640720	gi|384120592|ref|NC_017154.1|
8	4626944	gi|384124469|ref|NC_017160.1|
9	4600755	gi|22123922|ref|NC_004088.1|
10	4534590	gi|108773814|gb|CP000305.1|
11	4517345	gi|145597324|ref|NC_009381.1|
12	4553586	gi|294352569|gb|CP001593.1|
--------------------------------------------------------------------------------
Block #1
Seq_id	Strand	Start	End	Length
4	+	4140911	4141572	662
4	-	4348703	4348042	662
4	-	1221230	1220569	662
4	+	1380115	1380776	662
4	-	1672173	1671512	662
4	+	3730417	3731078	662
4	+	3116757	3117418	662
4	+	4096203	4096864	662
4	+	3626965	3627523	559
4	-	355336	354675	662
4	+	4229230	4229891	662
4	-	1369767	1369265	503
4	-	1993776	1993263	514
4	+	2847304	2847965	662
4	+	2953017	2953678	662
4	-	452863	452202	662
4	-	1296317	1295656	662
4	-	3384311	3383650	662
4	+	3333351	3334012	662
4	-	148115	147454	662
4	-	1210130	1209469	662
4	+	3451309	3451970	662
4	+	2946373	2947034	662
4	+	3340172	3340833	662
4	+	2884048	2884709	662
4	-	1286109	1285448	662
4	+	4095493	4096154	662
4	+	1081014	1081675	662
4	+	4397251	4397912	662
4	-	1078719	1078058	662
4	+	2674335	2674996	662
4	+	238444	239105	662
4	+	3221300	3221961	662
4	+	3913898	3914559	662
4	-	3922532	3921872	661
4	-	893841	893180	662
4	+	2540882	2541543	662
4	+	3461590	3462251	662
4	-	1664776	1664115	662
4	+	3375355	3376016	662
4	+	3963588	3964249	662
4	+	1906384	1907045	662
4	+	3010006	3010667	662
4	+	2731549	2732210	662
4	-	1944132	1943471	662
4	+	481903	482564	662
4	+	3973479	3974140	662
4	-	2993694	2993033	662
5	-	4013424	4012864	561
5	-	3727886	3727225	662
5	-	4005132	4004471	662
5	-	3565758	3565097	662
5	+	3220876	3221537	662
5	-	275003	274342	662
5	-	3349417	3348756	662
5	-	697396	696836	561
5	-	3613303	3612642	662
5	+	1748750	1749411	662
5	-	26489	25828	662
5	-	254888	254336	553
5	-	219127	218466	662
5	+	1073999	1074660	662
5	-	1138130	1137469	662
5	-	1172797	1172119	679
5	+	1256320	1257266	947
5	+	1282302	1282963	662
5	+	1337534	1338195	662
5	+	1453318	1453979	662
5	-	2376280	2375619	662
5	+	2384714	2385375	662
5	-	2428649	2428136	514
5	+	2337571	2338232	662
5	+	2491940	2492601	662
5	+	2499337	2499998	662
5	-	2798527	2797866	662
5	-	2813926	2813265	662
5	+	2904526	2905187	662
5	-	2087031	2086371	661
5	+	2973544	2974205	662
5	+	2983752	2984413	662
5	+	3033525	3034186	662
5	+	4140705	4141365	661
5	+	1062898	1063559	662
5	-	4149350	4148689	662
5	+	4214571	4215232	662
5	+	3125016	3125677	662
5	+	1040819	1041480	662
5	+	4351698	4352359	662
5	+	4439783	4440444	662
5	+	942626	943287	662
5	-	925891	925230	662
5	+	106026	106687	662
5	-	1556035	1555374	662
5	-	806985	806324	662
5	-	813806	813145	662
6	-	1826458	1825797	662
6	-	1729124	1728564	561
6	+	628060	628721	662
6	-	587005	586345	661
6	+	1626436	1627097	662
6	-	1833855	1833194	662
6	-	1619713	1618768	946
6	-	1818737	1818076	662
6	-	1593762	1593101	662
6	+	785296	785957	662
6	-	758185	757524	662
6	-	1538496	1537835	662
6	+	1244799	1245460	662
6	-	1310764	1310103	662
6	-	757475	756814	662
6	-	1420755	1420094	662
6	-	1384045	1383384	662
6	-	1321838	1321177	662
6	+	3345998	3346659	662
6	-	3243345	3242684	662
6	+	3202520	3203181	662
6	+	3417498	3418159	662
6	+	3153099	3153760	662
6	+	3427706	3428367	662
6	+	3541719	3542380	662
6	+	3548540	3549201	662
6	-	3557367	3556706	662
6	+	3098307	3098968	662
6	-	4469094	4468433	662
6	-	2304600	2303939	662
6	-	2294415	2293755	661
6	-	2040296	2039635	662
6	+	2646244	2646905	662
6	-	4065008	4064347	662
6	-	2637811	2637150	662
6	+	2599109	2599770	662
6	-	4197245	4196584	662
6	+	4226285	4226946	662
6	+	4276311	4276972	662
6	+	4323814	4324475	662
6	-	2390990	2390329	662
6	+	578376	579037	662
6	-	520359	519698	662
6	-	510468	509807	662
6	+	366838	367499	662
6	-	1178067	1177406	662
6	-	908638	908136	503
6	-	26694	26033	662
6	+	103347	104008	662
6	+	3660912	3661573	662
6	-	220415	219754	662
6	-	2956264	2955603	662
6	+	3671193	3671854	662
6	+	2945989	2946664	676
6	+	3677924	3678585	662
6	-	301120	300459	662
6	-	3714793	3714132	662
6	+	3816219	3816880	662
6	+	3836321	3836879	559
6	+	3947138	3947799	662
6	+	3980200	3980861	662
6	-	2692142	2691629	514
6	+	3273084	3273745	662
6	+	3259644	3260305	662
6	-	3335650	3334989	662
7	+	1087423	1087958	536
7	-	982546	981885	662
7	-	1169372	1168711	662
7	+	1236089	1236750	662
7	+	3343437	3344098	662
7	-	3333090	3332429	662
7	-	3063844	3063166	679
7	+	3053586	3054247	662
7	+	2958313	2958974	662
7	+	2944873	2945534	662
7	-	2928573	2927912	662
7	+	2887764	2888425	662
7	+	2838321	2838982	662
7	-	4456000	4455339	662
7	-	217416	216755	662
7	+	104286	104947	662
7	-	26692	26031	662
7	-	1743748	1743087	662
7	+	1637949	1638610	662
7	-	1631226	1630281	946
7	-	1605260	1604599	662
7	-	1550029	1549368	662
7	-	1434248	1433587	662
7	-	1397503	1396842	662
7	-	1335225	1334564	662
7	+	3827067	3827625	559
7	+	3807014	3807675	662
7	-	3705588	3704928	661
7	+	3668698	3669359	662
7	+	3661966	3662627	662
7	+	3653643	3654304	662
7	+	3543999	3544659	661
7	+	3537178	3537839	662
7	+	3425074	3425735	662
7	+	3414866	3415527	662
7	+	4310637	4311298	662
7	+	4263100	4263761	662
7	+	4213080	4213741	662
7	-	4184098	4183437	662
7	-	4078436	4077775	662
7	-	4045382	4044721	662
7	-	3957064	3956403	662
7	+	2734615	2735276	662
7	+	2726892	2727553	662
7	+	2719495	2720156	662
7	+	2587279	2587940	662
7	-	751893	751232	662
7	+	779076	779737	662
7	-	751182	750521	662
7	+	623718	624379	662
7	-	2039663	2039002	662
7	-	582654	581994	661
7	+	574021	574681	661
7	-	516004	515343	662
7	+	1876346	1876860	515
7	-	1920260	1919599	662
7	+	1928691	1929352	662
7	-	2301521	2300860	662
7	-	506113	505452	662
7	-	1313152	1312491	662
7	-	2387891	2387230	662
7	-	1302051	1301390	662
8	+	4045351	4046012	662
8	+	1142559	1143505	947
8	+	1168546	1169207	662
8	+	2716469	2717130	662
8	+	2708747	2709408	662
8	+	2701350	2702012	663
8	+	1223780	1224441	662
8	+	1339565	1340226	662
8	-	753361	752699	663
8	-	4170126	4169465	662
8	+	625908	626569	662
8	+	1939979	1940640	662
8	-	26752	26091	662
8	+	104347	105008	662
8	-	1558222	1557560	663
8	-	1515522	1514861	662
8	+	576195	576856	662
8	-	518193	517532	662
8	+	1618445	1619106	662
8	-	584829	584169	661
8	-	508302	507641	662
8	+	1449656	1450317	662
8	+	1811339	1811999	661
8	+	2498809	2499470	662
8	+	2422966	2423627	662
8	-	984521	983860	662
8	+	1089383	1090044	662
8	+	1438556	1439217	662
8	-	2937825	2937164	662
8	+	2927234	2927912	679
8	+	1090094	1090629	536
8	-	219455	218794	662
8	+	1376307	1376968	662
8	+	3957034	3957695	662
8	+	4249198	4249859	662
8	-	3033094	3032433	662
8	-	3046535	3045874	662
8	+	3062833	3063494	662
8	+	4296716	4297377	662
8	-	3103634	3102973	662
8	-	3153069	3152408	662
8	+	3637597	3638258	662
8	-	3315015	3314354	662
8	+	3325363	3326024	662
8	+	3923981	3924642	662
8	+	3396857	3397518	662
8	+	3407065	3407725	661
8	+	3519137	3519798	662
8	+	3525958	3526619	662
8	+	3813165	3813722	558
8	-	754071	753410	662
8	+	4199166	4199827	662
8	-	1904387	1903874	514
8	+	1860455	1861116	662
8	-	1852022	1851361	662
8	+	3647878	3648539	662
8	+	2236408	2237069	662
8	-	4442151	4441490	662
8	+	2150122	2150783	662
8	+	3654609	3655270	662
8	-	3691633	3690972	662
8	+	781234	781895	662
8	+	3793062	3793723	662
8	+	2037696	2038357	662
9	+	1658995	1659656	662
9	+	149964	150625	662
9	-	1648647	1647986	662
9	-	421875	421214	662
9	-	1459302	1458641	662
9	+	238283	238944	662
9	-	4042185	4041524	662
9	+	4033534	4034194	661
9	-	469438	468777	662
9	+	2514919	2515580	662
9	+	2367542	2368044	503
9	+	3111194	3111855	662
9	+	3053968	3054629	662
9	+	3027980	3028926	947
9	-	3021258	3020597	662
9	-	1943726	1943065	662
9	-	3390027	3389366	662
9	+	3326043	3326704	662
9	-	1951124	1950463	662
9	+	3263696	3264357	662
9	+	3226952	3227613	662
9	+	3456726	3457387	662
9	-	3538662	3538160	503
9	+	2776420	2777081	662
9	+	3643505	3644165	661
9	+	2920484	2921145	662
9	-	1577155	1576494	662
9	-	1566947	1566286	662
9	-	519430	518769	662
9	-	1517507	1516846	662
9	-	4441519	4440858	662
9	+	548470	549131	662
9	-	1127230	1126569	662
9	+	1342121	1342799	679
9	-	1284179	1283518	662
9	-	1248059	1247398	662
9	-	731604	730943	662
9	+	4098244	4098905	662
9	-	842148	841588	561
9	-	862337	861676	662
9	-	1445862	1445201	662
9	+	4299989	4300650	662
9	+	963791	964452	662
9	-	1000639	999978	662
9	+	2189188	2189849	662
9	-	2180754	2180093	662
9	+	3865057	3865718	662
9	-	3992479	3991818	662
9	-	57093	56591	503
9	-	1007370	1006709	662
9	+	4232118	4232779	662
9	-	1352553	1351892	662
9	+	4108135	4108796	662
9	-	1017651	1016990	662
10	-	938306	937645	662
10	-	4309510	4308849	662
10	+	2290366	2291027	662
10	+	3511352	3512013	662
10	-	247412	246751	662
10	+	892768	893429	662
10	+	3195111	3195772	662
10	+	4399838	4400499	662
10	-	3406500	3405998	503
10	+	3326504	3327165	662
10	+	2760472	2761133	662
10	-	3324209	3323548	662
10	+	4025103	4025764	662
10	-	4144589	4143928	662
10	-	1214063	1213402	662
10	+	545652	546313	662
10	-	149897	149236	662
10	+	1588471	1589579	1109
10	-	504289	503629	661
10	-	1578570	1577909	662
10	-	1507077	1506416	662
10	+	495621	496282	662
10	+	2889988	2890649	662
10	-	429671	429010	662
10	+	2947212	2947873	662
10	+	2002213	2002874	662
10	+	2755835	2756496	662
10	-	2039961	2039300	662
10	-	439562	438901	662
10	+	2048395	2049056	662
10	+	2864045	2864991	947
10	+	3062961	3063622	662
10	+	276454	277115	662
10	-	2090595	2090082	514
10	-	2857323	2856662	662
10	+	3099685	3100346	662
10	-	3259075	3258414	662
10	+	2611690	2612351	662
10	+	2282969	2283630	662
10	-	307680	307019	662
10	-	197406	196745	662
10	+	3740055	3740716	662
10	-	946628	945967	662
10	+	3161936	3162597	662
10	+	3184010	3184671	662
10	+	3936767	3937428	662
10	-	1447427	1446766	662
10	-	1713216	1712555	662
10	-	1177943	1177282	662
10	-	1172324	1171663	662
10	-	1496869	1496208	662
10	-	1061902	1061241	662
10	-	1055081	1054420	662
10	-	1054370	1053709	662
10	-	1799603	1798942	662
10	-	1389203	1388542	662
10	-	1375763	1375102	662
10	-	667012	666351	662
10	-	1282477	1281816	662
10	-	764042	763381	662
10	-	771156	770596	561
10	+	1272032	1272710	679
10	-	791273	790612	662
11	-	3318630	3318071	560
11	+	2928462	2929123	662
11	-	895374	894713	662
11	+	3162177	3162838	662
11	-	2361735	2361074	662
11	-	369002	368341	662
11	+	1144534	1145195	662
11	+	4118573	4119234	662
11	-	4379797	4379136	662
11	+	2453325	2453986	662
11	+	3075984	3076645	662
11	+	3195495	3196156	662
11	+	851398	851912	515
11	+	409992	410653	662
11	+	2882846	2883507	662
11	+	2081722	2082383	662
11	+	3188675	3189336	662
11	+	2600317	2600978	662
11	+	2574650	2575311	662
11	-	667024	666363	662
11	+	1495319	1495980	662
11	+	1042434	1043095	662
11	-	678314	677653	662
11	-	3816490	3815829	662
11	+	2871745	2872406	662
11	-	944481	943820	662
11	+	2655524	2656185	662
11	+	2561210	2561871	662
11	+	1553922	1554583	662
11	+	1878488	1879149	662
11	+	2443117	2443778	662
11	+	3932264	3932925	662
11	+	2371636	2372297	662
11	-	1738599	1737938	662
11	-	280866	280205	662
11	+	3312654	3313315	662
11	+	3256243	3256904	662
11	+	2074345	2075006	662
11	+	3514809	3515469	661
11	+	1229433	1230094	662
11	+	2502739	2503400	662
11	+	3512651	3513312	662
11	+	3979845	3980506	662
11	-	146926	146265	662
11	-	539036	538375	662
11	-	2947661	2947000	662
11	+	1745322	1746268	947
11	+	1637175	1637836	662
11	+	2719743	2720404	662
11	+	903808	904452	645
11	+	2771998	2772659	662
11	-	3338715	3338054	662
11	+	1143824	1144485	662
11	+	772612	773147	536
12	-	3609813	3609152	662
12	-	1607924	1607263	662
12	-	1227226	1226565	662
12	-	4016950	4016289	662
12	-	640505	639844	662
12	+	3886954	3887514	561
12	-	1040401	1039740	662
12	+	2308908	2309569	662
12	-	1492149	1491488	662
12	+	1145279	1145814	536
12	+	2679751	2680412	662
12	+	104286	104947	662
12	-	217424	216763	662
12	+	2687472	2688133	662
12	+	3471902	3472563	662
12	+	3600986	3601647	662
12	-	4244039	4243378	662
12	+	1293996	1294657	662
12	-	3108120	3107459	662
12	+	3400402	3401063	662
12	+	1695883	1696544	662
12	+	4370744	4371405	662
12	-	573853	573192	662
12	+	3711340	3712000	661
12	+	2672354	2673015	662
12	+	3866827	3867488	662
12	-	3228107	3227446	662
12	-	1455404	1454743	662
12	+	681579	682240	662
12	-	1689160	1688215	946
12	-	809730	809069	662
12	-	1663173	1662512	662
12	+	2222514	2223175	662
12	-	3765376	3764715	662
12	-	809019	808358	662
12	+	3002571	3003246	676
12	-	2025351	2024690	662
12	+	1986619	1987280	662
12	+	2831405	2832066	662
12	-	4138330	4137669	662
12	-	3012847	3012186	662
12	-	3121561	3120900	662
12	+	4323181	4323842	662
12	+	3594165	3594826	662
12	+	2469801	2470462	662
12	-	1801655	1800994	662
12	-	1978186	1977525	662
12	-	1359974	1359313	662
12	+	3137860	3138521	662
12	-	563962	563301	662
12	+	3482110	3482771	662
12	+	631870	632531	662
12	+	836895	837556	662
12	-	26693	26032	662
12	+	1934253	1934767	515
12	+	4273092	4273753	662
12	-	1371075	1370414	662
12	+	3728351	3729012	662
12	+	3721620	3722281	662
12	-	4105268	4104607	662
12	-	3178667	3178006	662
12	-	1393155	1392494	662
12	-	3390054	3389393	662
--------------------------------------------------------------------------------
Block #2
Seq_id	Strand	Start	End	Length
1	+	2097381	2099272	1892
1	-	1066762	1064809	1954
1	-	199102	197172	1931
1	-	999514	997561	1954
1	-	248350	246397	1954
1	-	921994	920041	1954
1	-	859377	857424	1954
1	+	2082775	2084728	1954
1	+	1920440	1922391	1952
1	+	1806972	1808925	1954
1	-	3466954	3465001	1954
1	+	3523601	3525554	1954
1	+	2711520	2713473	1954
1	+	3682451	3684404	1954
1	-	3730213	3728260	1954
1	+	2620041	2621994	1954
1	-	3312195	3310242	1954
1	-	2486855	2484902	1954
1	+	3396041	3397994	1954
1	+	4200079	4202032	1954
1	-	3815048	3813095	1954
1	-	3932491	3930538	1954
1	-	4038567	4036614	1954
1	-	4426761	4424808	1954
1	+	4511162	4513115	1954
1	+	4154298	4156251	1954
1	-	2793571	2791618	1954
1	-	1549888	1547935	1954
1	+	2934304	2936257	1954
1	-	1525062	1523109	1954
1	-	1437427	1435996	1432
1	-	704766	702813	1954
1	+	1758928	1760881	1954
1	+	645279	647232	1954
1	+	3067802	3069755	1954
1	-	3104407	3102454	1954
1	-	1341964	1339783	2182
1	+	409511	411464	1954
1	-	532670	530717	1954
1	-	490883	488930	1954
1	-	2279470	2277517	1954
1	-	91761	89808	1954
1	-	2187546	2185593	1954
1	+	2134756	2136709	1954
2	+	4313648	4315275	1628
2	-	4413806	4411853	1954
2	-	1495508	1493881	1628
2	+	3701668	3703621	1954
2	-	4205549	4203596	1954
2	+	3755516	3757143	1628
2	+	1360486	1362113	1628
2	+	1679835	1681462	1628
2	+	1350055	1352008	1954
2	+	1289406	1291033	1628
2	-	1075707	1073754	1954
2	-	1228677	1227056	1622
2	-	1979308	1977355	1954
2	+	2012165	2013792	1628
2	-	3020707	3019329	1379
2	-	2274074	2272121	1954
2	+	2112312	2114265	1954
2	-	2164123	2162170	1954
2	-	3552464	3550837	1628
2	+	2251535	2253488	1954
2	-	3053986	3052033	1954
2	+	2507999	2509952	1954
2	-	2805089	2803136	1954
2	-	3124513	3122560	1954
2	-	2707011	2705058	1954
2	+	3480319	3482272	1954
2	+	2645394	2647330	1937
2	-	2932015	2930062	1954
2	-	4034599	4032646	1954
2	+	39330	40957	1628
2	-	3407996	3406043	1954
2	-	84338	82385	1954
2	+	135517	137471	1955
2	-	639188	637235	1954
2	+	694327	696280	1954
2	+	909745	911698	1954
2	-	331933	329980	1954
2	-	472910	470957	1954
2	-	553641	552188	1454
2	+	3855554	3857501	1948
2	+	3610228	3611855	1628
2	-	3662978	3661048	1931
2	+	3895374	3897058	1685
2	+	3340156	3342109	1954
3	-	3950131	3948178	1954
3	-	3991991	3990038	1954
3	-	4030185	4028232	1954
3	-	3607547	3605843	1705
3	-	292714	290761	1954
3	+	253317	255270	1954
3	+	3698193	3700146	1954
3	-	202940	201284	1657
3	-	108183	106304	1880
3	-	3740718	3738765	1954
3	+	3822842	3824795	1954
3	-	1956034	1954081	1954
3	-	1874409	1872456	1954
3	-	2554708	2552755	1954
3	+	1826298	1828251	1954
3	-	588911	586958	1954
3	-	3417148	3415195	1954
3	-	514628	512698	1931
3	+	447732	449687	1956
3	+	409130	411083	1954
3	+	3498269	3500222	1954
3	-	3580473	3578520	1954
3	-	3096637	3094684	1954
3	-	869889	867936	1954
3	+	832252	834205	1954
3	+	790613	792566	1954
3	+	3185817	3187770	1954
3	+	694799	696752	1954
3	-	3271315	3269361	1955
3	+	649018	650971	1954
3	+	3362773	3364726	1954
3	+	3847677	3849630	1954
3	-	7419	5466	1954
3	-	3919891	3917938	1954
3	+	4455133	4457086	1954
3	-	2255182	2253229	1954
3	-	2053394	2051441	1954
3	+	1375706	1377659	1954
3	-	2323093	2321140	1954
3	-	1420491	1418538	1954
3	+	1472448	1474400	1953
3	-	2848655	2846702	1954
3	-	1523246	1521293	1954
3	+	2011394	2013347	1954
3	-	2787697	2785744	1954
3	+	2380507	2382460	1954
3	+	1579060	1580952	1893
3	-	1651215	1649262	1954
3	-	2739932	2737979	1954
3	+	1722160	1724113	1954
3	-	3058697	3056744	1954
3	+	2494447	2496400	1954
3	-	1058034	1056081	1954
3	-	1309466	1307513	1954
3	-	1119612	1117659	1954
3	-	2919115	2917162	1954
3	-	3007639	3005686	1954
3	-	1257767	1255814	1954
3	+	1191058	1193011	1954
3	+	4069056	4071009	1954
3	+	4613165	4615118	1954
3	-	4391017	4389064	1954
3	+	2148784	2150468	1685
3	+	2657949	2659902	1954
3	+	2099001	2100954	1954
3	-	4631432	4629479	1954
3	-	4547120	4545167	1954
3	+	4216230	4218485	2256
3	+	4321228	4323181	1954
4	+	1133612	1135565	1954
4	-	4082920	4080967	1954
4	-	4113166	4111213	1954
4	-	3454869	3452916	1954
4	-	1440629	1438676	1954
4	-	3629509	3627556	1954
4	+	1367301	1369232	1932
4	+	173426	175379	1954
4	+	3367257	3369210	1954
4	-	3210583	3208630	1954
4	+	3948501	3950447	1947
4	+	1565119	1567072	1954
4	-	3104156	3102203	1954
4	-	442358	440405	1954
4	+	506058	508012	1955
4	-	750514	748561	1954
4	-	2715266	2713313	1954
4	-	2647681	2645728	1954
4	-	596562	594609	1954
4	-	56105	54152	1954
4	+	2175001	2176952	1952
4	-	1001190	999260	1931
4	-	467184	465231	1954
4	+	1765333	1767286	1954
4	+	2299550	2301503	1954
4	-	2091696	2089743	1954
4	-	1995683	1993999	1685
4	+	2458457	2460410	1954
5	+	2716494	2718447	1954
5	-	2801388	2799435	1954
5	-	3652755	3650802	1954
5	-	3676871	3674918	1954
5	+	3785733	3787686	1954
5	+	39065	41018	1954
5	-	3070811	3068858	1954
5	-	2431138	2429185	1954
5	-	1794156	1792203	1954
5	+	1651825	1653778	1954
5	+	252363	254299	1937
5	-	585988	584326	1663
